"""""""Abc"""""".translate(maketrans('abcABC', 'defDEF'))",case sensitive string replacement in Python,,,
"""""""<br/>"""""".join([('%s:: %s' % (key, value)) for key, value in list(d.items())])","python: dictionary to string, custom format?",,,
self.writer.writerow([str(s).encode('utf-8') for s in row]),how to write a unicode csv in Python 2.7,,,
os.system('cls'),how to clear the screen in python,,,
os.system('clear'),how to clear the screen in python,,,
os.system('tcsh your_own_script'),"In python 2.4, how can I execute external commands with csh instead of bash?",,,
"os.system(""zsh -c 'echo $0'"")","In python 2.4, how can I execute external commands with csh instead of bash?",,,
"[dict(d, count=n) for d, n in zip(l1, l2)]","Updating a list of python dictionaries with a key, value pair from another list",,,
[sum(x) for x in zip(*l)],sum each value in a list of tuples,,,
"map(sum, zip(*l))",sum each value in a list of tuples,,,
np.count_nonzero(~np.isnan(data)),Counting the number of non-NaN elements in a numpy ndarray matrix in Python,,,
"map(list, zip(*main_list))",Python: transform a list of lists of tuples,,,
"request.POST.get('title', '')",Django - taking values from POST request,,,
"""""""test.mp3"""""".endswith(('.mp3', '.avi'))",Check if string ends with one of the strings from a list,,,
"re.findall('\\[[^\\]]*\\]|""[^""]*""|\\S+', s)",Splitting strings in python,,,
"data.apply(lambda x: sorted(x, 3))",Get top biggest values from each column of the pandas.DataFrame,,,
os.chdir('C:/Users/Name/Desktop'),How do I permanently set the current directory to the Desktop in Python?,,,
"re.findall('\\$([^$]*)\\$', string)",getting string between 2 characters in python,,,
"re.findall('\\$(.*?)\\$', '$sin (x)$ is an function of x')",getting string between 2 characters in python,,,
"datetime.datetime.strptime(str_date, '%m/%d/%Y').date().isoformat()",how to format date in ISO using python?,,,
"A[[0, 1], [0, 1]]",Selecting specific column in each row from array,,,
"a[np.arange(3), (0, 1, 0)]",Selecting specific column in each row from array,,,
"[k for k, v in dictA.items() if v.count('duck') > 1]",Counting values in dictionary,,,
"[[2, 3, 4], [2, 3, 4], [2, 3, 4]]",Sub matrix of a list of lists (without numpy),,,
"print(arr[1, 1])",How to call an element in an numpy array?,,,
"quadmesh.set_clim(vmin=0, vmax=15)",Setting matplotlib colorbar range,,,
"my_data = genfromtxt('my_file.csv', delimiter=',')",read csv into record array in numpy,,,
"df = pd.read_csv('myfile.csv', sep=',', header=None)",read csv into record array in numpy,,,
"np.genfromtxt('myfile.csv', delimiter=',')",read csv into record array in numpy,,,
"np.genfromtxt('myfile.csv', delimiter=',', dtype=None)",read csv into record array,,,
my_string.splitlines()[0],How do I read the first line of a string?,,,
"my_string.split('\n', 1)[0]",How do I read the first line of a string?,,,
df.values.tolist(),How to generate a list from a pandas DataFrame with the column name and column values?,,,
"re.sub('\\*\\*+', '*', text)",How to replace repeated instances of a character with a single instance of that character in python,,,
"re.sub('\\*+', '*', text)",How to replace repeated instances of a character with a single instance of that character in python,,,
"dict((k, v * dict2[k]) for k, v in list(dict1.items()) if k in dict2)",Multiplying values from two different dictionaries together in Python,,,
return ''.join(random.choice(string.lowercase) for i in range(length)),Random strings in Python,,,
sum(len(x) for x in list(food_colors.values())),How to count all elements in a nested dictionary?,,,
sum(len(v) for v in food_colors.values()),How to count all elements in a nested dictionary?,,,
all(a_list),How to apply a logical operator to all elements in a python list,,,
""""""""""""".join(c for c in text if c not in 'aeiouAEIOU')",Removing characters from string Python,,,
"[(x / y) for x, y in zip(a, b)]",Divide two lists in python,,,
"re.findall('abc(de)fg(123)', 'abcdefg123 and again abcdefg123')",Capturing group with findall?,,,
df.groupby('type').apply(lambda x: np.mean(np.log2(x['v']))),applying functions to groups in pandas dataframe,,,
"[key for key, value in list(my_dict.items()) if set(value).intersection(lst)]","Searching if the values on a list is in the dictionary whose format is key-string, value-list(strings)",,,
"[key for item in lst for key, value in list(my_dict.items()) if item in value]","Searching if the values on a list is in the dictionary whose format is key-string, value-list(strings)",,,
"c = [[(i + j) for i, j in zip(e, b)] for e in a]",Add tuple to a list of tuples,,,
"os.path.commonprefix(['/usr/var', '/usr/var2/log'])",Python: Get relative path from comparing two absolute paths,,,
"print(os.path.relpath('/usr/var/log/', '/usr/var'))",Python: Get relative path from comparing two absolute paths,,,
grouped.filter(lambda x: len(x) > 1),filtering grouped df in pandas,,,
"sorted(list(myDict.items()), key=lambda e: e[1][2])",Python: sorting a dictionary of lists,,,
"""""""hello {name}, how are you {name}, welcome {name}"""""".format(name='john')",What is the most pythonic way to avoid specifying the same value in a string,,,
"df.reindex(['Z', 'C', 'A'])",How to reorder indexed rows based on a list in Pandas data frame,,,
"any(isinstance(el, list) for el in input_list)",determine if a list contains other lists,,,
len(items),get the size of a list,,,
"len([1, 2, 3])",get the size of a list,,,
items.__len__(),get the size of a list,,,
len(),get the size of a list,,,
len(s),get the size of a list,,,
"df.sort(axis=1, ascending=False)",Fastest way to sort each row in a pandas dataframe,,,
"df.sort(df.columns, axis=1, ascending=False)",Fastest way to sort each row in a pandas dataframe,,,
"df.groupby(['col5', 'col2']).size().groupby(level=1).max()",Pandas DataFrame Groupby two columns and get counts,,,
"'x' in ['x', 'd', 'a', 's', 'd', 's']",How would I check a string for a certain letter in Python?,,,
"mydict.pop('key', None)",Delete a dictionary item if the key exists,,,
del mydict[key],Delete a dictionary item if the key exists,,,
"try:
    del mydict[key]
except KeyError:
    pass
try:
    del mydict[key]
except KeyError:
    pass",Delete a dictionary item if the key exists,,,
"parser.add_argument('input', nargs='+')",Multiple positional arguments with Python and argparse,,,
"pyplot.plot(x, y, color='#112233')",How to avoid line color repetition in matplotlib.pyplot?,,,
"re.sub('<[^<]+?>', '', text)",Strip HTML from strings in Python,,,
"a[np.in1d(a, b)]",Align numpy array according to another array,,,
"""""""jvm.args= -Dappdynamics.com=true, -Dsomeotherparam=false,"""""".split('=', 1)",how to split a string on the first instance of delimiter in python,,,
"print('[%s]' % ', '.join('%.3f' % val for val in list))",Control a print format when printing a list in Python,,,
"print('[' + ', '.join('%5.3f' % v for v in l) + ']')",Control a print format when printing a list in Python,,,
print([('%5.3f' % val) for val in l]),Control a print format when printing a list in Python,,,
os.chdir('..'),How to move to one folder back in python,,,
print(text.encode('windows-1252')),Convert Unicode to UTF-8 Python,,,
"struct.unpack('d', struct.pack('Q', int(s2, 0)))[0]",How can I convert a binary to a float number,,,
"float(int('-0b1110', 0))",How can I convert a binary to a float number,,,
"struct.unpack('d', b8)[0]",How can I convert a binary to a float number,,,
df.colour.value_counts().plot(kind='bar'),Plotting categorical data with pandas and matplotlib,,,
df.groupby('colour').size().plot(kind='bar'),Plotting categorical data with pandas and matplotlib,,,
line.strip().split(' '),Read lines containing integers from a file in Python?,,,
"df.groupby(lambda idx: 0).agg(['mean', 'std'])",Pandas how to apply multiple functions to dataframe,,,
"sorted(list(tag_weight.items()), key=lambda x: int(x[1]), reverse=True)",sorting dictionary by numeric value,,,
int(math.ceil(x)) - 1,How do I find the largest integer less than x?,,,
"if (not myString):
    pass",check if the string is empty,,,
"if (not some_string):
    pass",Most elegant way to check if the string is empty,,,
"if (not my_string):
    pass",Most elegant way to check if the string is empty,,,
"if some_string:
    pass",check if the string is empty,,,
it = iter(sorted(d.items())),iterate over a dictionary in sorted order,,,
"for (key, value) in sorted(d.items()):
    pass",iterate over a dictionary in sorted order,,,
return sorted(dict.items()),iterate over a dictionary in sorted order,,,
return iter(sorted(dict.items())),iterate over a dictionary in sorted order,,,
"for (k, v) in sorted(foo.items()):
    pass",iterate over a dictionary in sorted order,,,
"for k in sorted(foo.keys()):
    pass",iterate over a dictionary in sorted order,,,
last = len(s) - s[::-1].index(x) - 1,finding the last occurrence of an item in a list python,,,
str1 = ''.join(list1),convert list to string,,,
' '.join((str(x) for x in L)),convert list to string,,,
str1 = ''.join((str(e) for e in list1)),convert list to string,,,
"makeitastring = ''.join(map(str, L))",convert list to string,,,
[x for x in L if x is not None],remove None value from a list without removing the 0 value,,,
"random.choice([1, 2, 3])",How do I select a random element from an array in Python?,,,
x = [[None for _ in range(5)] for _ in range(6)],Creating a 2d matrix in python,,,
"A[(np.random.choice(A.shape[0], 2, replace=False)), :]",Numpy: Get random set of rows from 2D array,,,
"A[(np.random.randint(A.shape[0], size=2)), :]",Numpy: Get random set of rows from 2D array,,,
df.groupby(df.index).sum(),Combining rows in pandas,,,
root.findall('{http://www.w3.org/2002/07/owl#}Class'),Parsing XML with namespace in Python via 'ElementTree',,,
""""""""""""".join(random.choice(string.lowercase) for x in range(X))","How do I generate a random string (of length X, a-z only) in Python?",,,
sys.path.append('/path/to/2014_07_13_test'),Python cant find module in the same folder,,,
int(round(x)),round number to nearest integer,,,
h = int(round(h)),round number to nearest integer,,,
"round(32.268907563, 3)",round number to nearest integer,,,
"round(value, significantDigit)",round number to nearest integer,,,
"round(1.0005, 3)",round number to nearest integer,,,
"round(2.0005, 3)",round number to nearest integer,,,
"round(3.0005, 3)",round number to nearest integer,,,
"round(4.0005, 3)",round number to nearest integer,,,
"round(8.005, 2)",round number to nearest integer,,,
"round(7.005, 2)",round number to nearest integer,,,
"round(6.005, 2)",round number to nearest integer,,,
"round(1.005, 2)",round number to nearest integer,,,
df['Cat1'].fillna(df['Cat2']),Pandas - FillNa with another column,,,
"logging.info('date=%s', date)",Python: Logging TypeError: not all arguments converted during string formatting,,,
logging.info('date={}'.format(date)),Python: Logging TypeError: not all arguments converted during string formatting,,,
"{k: int(v) for k, v in d.items()}","In dictionary, converting the value from string to integer",,,
"map(sum, zip(*lists))",How can I add the corresponding elements of several lists of numbers?,,,
s.decode('hex'),Python: How to convert a string containing hex bytes to a hex string,,,
binascii.a2b_hex(s),Python: How to convert a string containing hex bytes to a hex string,,,
connection.send('HTTP/1.0 200 established\r\n\r\n'),MITM proxy over SSL hangs on wrap_socket with client,,,
connection.send('HTTP/1.0 200 OK\r\n\r\n'),MITM proxy over SSL hangs on wrap_socket with client,,,
df['x']['C'] = 10,Set value for particular cell in pandas DataFrame,,,
np.sqrt(np.square(df).sum(axis=1)),Norm along row in pandas,,,
sorted(set(my_list)),How do I remove identical items from a list and sort it in Python?,,,
"max(enumerate(a), key=lambda x: x[1])[0]",Python Finding Index of Maximum in List,,,
[d['Name'] for d in thisismylist],Python Accessing Values in A List of Dictionaries,,,
"[(d['Name'], d['Age']) for d in thisismylist]",Python Accessing Values in A List of Dictionaries,,,
model.objects.all().order_by('?')[0],How to grab one random item from a database in Django/postgreSQL?,,,
os.system('script2.py 1'),"Run a python script from another python script, passing in args",,,
"re.findall('\\w+(?:-\\w+)+', text)",Python Regex for hyphenated words,,,
"parser.add_argument('--conf', nargs=2, action='append')",Create variable key/value pairs with argparse (python),,,
"random.sample(list(range(1, 16)), 3)","How do you pick ""x"" number of unique numbers from a list in Python?",,,
"strings.sort(key=lambda str: re.sub('.*%(.).*', '\\1', str))",Sort a list of strings based on regular expression match or something similar,,,
"strings.sort(key=lambda str: re.sub('.*%', '', str))",Sort a list of strings based on regular expression match or something similar,,,
listy = [[] for i in range(3)],Appending to 2D lists in Python,,,
"A = np.array(sorted(A, key=tuple))",Sort NumPy float array column by column,,,
[(x + y) for x in '12345' for y in 'ab'],Python list comprehension for loops,,,
